Ticker,Price_to_Earnings,Dividend_Yield,Dividend_Date,UNIX_Div_Date
0HBC.IL,8.390909,NULL,NULL,NULL
HEIAA.XC,20.414255,NULL,NULL,NULL
DHLD.XC,10.492244,NULL,NULL,NULL
DHI,11.36699,NULL,NULL,NULL
FXPO.L,377.50003,NULL,NULL,NULL
PRTCL.XC,NULL,NULL,NULL,NULL
HNDAF,8.4920635,NULL,NULL,NULL
0FRJ.IL,38.15654,NULL,NULL,NULL
MPNGF,50.129414,NULL,NULL,NULL
FPMBD.XC,26.235508,NULL,NULL,NULL
TKOMF,15.591463,NULL,NULL,NULL
FXPOL.XC,376.36365,NULL,NULL,NULL
FSGL.XC,2123.8096,NULL,NULL,NULL
FSG.L,2123.8096,NULL,NULL,NULL
PSA,26.90476,NULL,NULL,NULL
0K9L.L,6.111431,NULL,NULL,NULL
BBVA,6.657894,NULL,NULL,NULL
NGGTF,15.772727,NULL,NULL,NULL
PRTC.L,NULL,NULL,NULL,NULL
MET,NULL,NULL,NULL,NULL
AOL.XC,1772.0,NULL,NULL,NULL
AO.L,1763.9999,NULL,NULL,NULL
BBVXF,6.488722,NULL,NULL,NULL
HOTC.L,NULL,NULL,NULL,NULL
0LAF.L,13.14467,NULL,NULL,NULL
TKOMY,15.962209,NULL,NULL,NULL
0KS3.L,28.51006,NULL,NULL,NULL
SCHW-PD,9.140831,NULL,NULL,NULL
NAS.L,NULL,NULL,NULL,NULL
0PMJ.L,30.26089,NULL,NULL,NULL
ORITL.XC,4460.0,NULL,NULL,NULL
0A2K.IL,8.176315,NULL,NULL,NULL
0REH.IL,5.4893513,NULL,NULL,NULL
0TD2.IL,5.5595026,NULL,NULL,NULL
RBGPF,17.959288,NULL,NULL,NULL
0L6P.L,20.965029,NULL,NULL,NULL
PCAR,12.386973,NULL,NULL,NULL
0HF6.L,14.85935,NULL,NULL,NULL
0HCZ.L,12.908533,NULL,NULL,NULL
0GTR.IL,22.964602,NULL,NULL,NULL
E,9.235988,NULL,NULL,NULL
PXD,10.3192,NULL,NULL,NULL
RWIL.XC,1336.1702,NULL,NULL,NULL
SPG-PJ,8.803306,NULL,NULL,NULL
ORIT.L,4425.0,NULL,NULL,NULL
BUTL.XC,2600.0,NULL,NULL,NULL
RBGLY,17.870253,NULL,NULL,NULL
CARR,39.822697,NULL,NULL,NULL
HUM,16.91477,NULL,NULL,NULL
PPHL.XC,1394.1176,NULL,NULL,NULL
GROWL.XC,NULL,NULL,NULL,NULL
PPH.L,1388.2352,NULL,NULL,NULL
OXY,12.368235,NULL,NULL,NULL
PDGL.XC,1168.3334,NULL,NULL,NULL
NASL.XC,NULL,NULL,NULL,NULL
BOWLL.XC,1450.0,NULL,NULL,NULL
BOWL.L,1452.5,NULL,NULL,NULL
IFNNF,14.722009,NULL,NULL,NULL
CRH,18.246754,NULL,NULL,NULL
DKILF,28.279387,NULL,NULL,NULL
PDG.L,1165.0,NULL,NULL,NULL
PEXNY,24.271845,NULL,NULL,NULL
BUT.L,2577.7778,NULL,NULL,NULL
ALFA.L,1861.1111,NULL,NULL,NULL
ALFAL.XC,1861.1111,NULL,NULL,NULL
TFC,NULL,NULL,NULL,NULL
AFL,11.572603,NULL,NULL,NULL
NGG,15.075,NULL,NULL,NULL
DXCM,140.48912,NULL,NULL,NULL
IFNNY,14.57915,NULL,NULL,NULL
WELL,167.98114,NULL,NULL,NULL
FDML.XC,1231.9443,NULL,NULL,NULL
HTG.L,4157.143,NULL,NULL,NULL
HTGL.XC,4150.0,NULL,NULL,NULL
FDM.L,1233.3333,NULL,NULL,NULL
0KZF.L,NULL,NULL,NULL,NULL
MCHP,19.811403,NULL,NULL,NULL
CTA-PA,NULL,NULL,NULL,NULL
DKILY,28.271189,NULL,NULL,NULL
AT.L,2857.143,NULL,NULL,NULL
TRV,16.713615,NULL,NULL,NULL
ANZGY,11.731477,NULL,NULL,NULL
0A45.IL,37.30224,NULL,NULL,NULL
VOLVF,11.348557,NULL,NULL,NULL
GM,4.978933,NULL,NULL,NULL
AIG,11.997343,NULL,NULL,NULL
0GWI.L,9.962333,NULL,NULL,NULL
VLVLY,11.259568,NULL,NULL,NULL
PPRUF,12.914739,NULL,NULL,NULL
HLT,38.08788,NULL,NULL,NULL
FTNT,43.436455,NULL,NULL,NULL
GNCL.XC,1444.2856,NULL,NULL,NULL
PHI.L,NULL,NULL,NULL,NULL
PHIL.XC,NULL,NULL,NULL,NULL
0KED.IL,14.670552,NULL,NULL,NULL
GNC.L,1441.4286,NULL,NULL,NULL
TNCAF,4.597755,NULL,NULL,NULL
AZO,20.034883,NULL,NULL,NULL
BVA.L,6.67418,NULL,NULL,NULL
0RLS.IL,6.3482146,NULL,NULL,NULL
0JU0.L,10.50741,NULL,NULL,NULL
0VFA.L,29.4874,NULL,NULL,NULL
DNZOF,21.486486,NULL,NULL,NULL
CPRT,36.09489,NULL,NULL,NULL
0RIC.IL,7.998148,NULL,NULL,NULL
CMPGY,28.885416,NULL,NULL,NULL
0MJX.IL,NULL,NULL,NULL,NULL
BOKU.L,15750.0,NULL,NULL,NULL
BBVAE.XC,6.582787,NULL,NULL,NULL
PPRUY,12.672442,NULL,NULL,NULL
CMPGF,28.657917,NULL,NULL,NULL
0P4F.IL,10.927185,NULL,NULL,NULL
ELLA.L,9.370629,NULL,NULL,NULL
CCI,30.314247,NULL,NULL,NULL
ET,13.117925,NULL,NULL,NULL
0N9S.IL,5.380451,NULL,NULL,NULL
ESNTL.XC,NULL,NULL,NULL,NULL
PCFTL.XC,NULL,NULL,NULL,NULL
ING,7.9414206,NULL,NULL,NULL
ROST,27.37897,NULL,NULL,NULL
PRSRL.XC,1056.8751,NULL,NULL,NULL
DNZOY,21.006756,NULL,NULL,NULL
PCFT.L,NULL,NULL,NULL,NULL
DECL.XC,59.932144,NULL,NULL,NULL
PRSR.L,1052.5,NULL,NULL,NULL
CGEO.L,207.01753,NULL,NULL,NULL
0Y2S.IL,10.7524395,NULL,NULL,NULL
TAK,36.02439,NULL,NULL,NULL
0IIH.IL,12.727519,NULL,NULL,NULL
MQBKY,16.863232,NULL,NULL,NULL
MET-PA,3.0440629,NULL,NULL,NULL
STZ,29.34553,NULL,NULL,NULL
0J8P.L,62.630024,NULL,NULL,NULL
INGVF,7.729489,NULL,NULL,NULL
MAB1.L,4242.1055,NULL,NULL,NULL
TKPHF,35.146343,NULL,NULL,NULL
0LQQ.L,11.666667,NULL,NULL,NULL
ENIM.XC,9.186539,NULL,NULL,NULL
DEC.L,59.346085,NULL,NULL,NULL
CGEOL.XC,206.62767,NULL,NULL,NULL
MEGPL.XC,1107.2727,NULL,NULL,NULL
BAESY,19.022081,NULL,NULL,NULL
MEGP.L,1101.8181,NULL,NULL,NULL
RSG.L,713.3333,NULL,NULL,NULL
JAPAY,14.096703,NULL,NULL,NULL
0Z62.L,18.803572,NULL,NULL,NULL
0HF3.L,26.67846,NULL,NULL,NULL
AMS.L,2294.4443,NULL,NULL,NULL
ASC.L,NULL,NULL,NULL,NULL
EW,31.976496,NULL,NULL,NULL
0LIY.L,27.162449,NULL,NULL,NULL
0JTM.L,13.712444,NULL,NULL,NULL
IFXD.XC,14.557772,NULL,NULL,NULL
SRE,16.519674,NULL,NULL,NULL
KHC,15.165289,NULL,NULL,NULL
0NO0.IL,16.36426,NULL,NULL,NULL
0JRV.IL,14.2578125,NULL,NULL,NULL
HHPD.IL,11.345454,NULL,NULL,NULL
BAESF,18.777214,NULL,NULL,NULL
0OGK.IL,150.73233,NULL,NULL,NULL
EL,81.42208,NULL,NULL,NULL
UCGM.XC,5.4691358,NULL,NULL,NULL
0I4W.L,32.201725,NULL,NULL,NULL
ASCL.XC,NULL,NULL,NULL,NULL
0M0A.IL,16.851986,NULL,NULL,NULL
MSCI,47.2709,NULL,NULL,NULL
MFG,10.367647,NULL,NULL,NULL
0I4W.L,32.201725,NULL,NULL,NULL
NRDBY,7.9018955,NULL,NULL,NULL
TLW.L,NULL,NULL,NULL,NULL
POLR.L,1254.2858,NULL,NULL,NULL
HOCL.XC,NULL,NULL,NULL,NULL
UEM.L,7533.3335,NULL,NULL,NULL
OCN.L,1208.7379,NULL,NULL,NULL
0QZ5.L,18.561152,NULL,NULL,NULL
BXP.L,507.14285,NULL,NULL,NULL
CWR.L,NULL,NULL,NULL,NULL
TLWL.XC,NULL,NULL,NULL,NULL
0Y7S.L,31.56682,NULL,NULL,NULL
0J2E.L,5.21714,NULL,NULL,NULL
KDP,23.076643,NULL,NULL,NULL
0MV4.L,12.491282,NULL,NULL,NULL
HOCPY,41.528053,NULL,NULL,NULL
VLO,4.4143925,NULL,NULL,NULL
IDXX,54.30643,NULL,NULL,NULL
PAYX,27.182926,NULL,NULL,NULL
BSBR,22.75,NULL,NULL,NULL
COR,25.630129,NULL,NULL,NULL
HUSQBS.XC,24.3121,NULL,NULL,NULL
CGI.L,NULL,NULL,NULL,NULL
GROW.L,NULL,NULL,NULL,NULL
BOO.L,NULL,NULL,NULL,NULL
0ITL.L,52.36507,NULL,NULL,NULL
CWRL.XC,NULL,NULL,NULL,NULL
SKFOF,38.241135,NULL,NULL,NULL
DDOG,NULL,NULL,NULL,NULL
AINND.XC,11.71698,NULL,NULL,NULL
AIG-PA,2.124246,NULL,NULL,NULL
ODFL,35.644382,NULL,NULL,NULL
MZHOF,9.911765,NULL,NULL,NULL
0N0B.L,14.941194,NULL,NULL,NULL
0JDM.L,39.331768,NULL,NULL,NULL
LEN,11.273323,NULL,NULL,NULL
0R29.L,83.90201,NULL,NULL,NULL
CER.L,3250.0,NULL,NULL,NULL
0FMO.IL,8.010638,NULL,NULL,NULL
DLR,48.796875,NULL,NULL,NULL
WFAFY,26.534721,NULL,NULL,NULL
KERP.XC,12.626661,NULL,NULL,NULL
GWW,24.338957,NULL,NULL,NULL
LEN-B,10.334669,NULL,NULL,NULL
HNHPF,10.5172415,NULL,NULL,NULL
ATYM.L,1236.0,NULL,NULL,NULL
PAC.L,1690.4762,NULL,NULL,NULL
INGAA.XC,7.9574075,NULL,NULL,NULL
SIGCL.XC,NULL,NULL,NULL,NULL
PLDGP,11.249,NULL,NULL,NULL
HHPDL.XC,10.586207,NULL,NULL,NULL
TFW.L,1926.3158,NULL,NULL,NULL
GPDNF,29.959415,NULL,NULL,NULL
DANOY,30.34091,NULL,NULL,NULL
0RGC.IL,8.818181,NULL,NULL,NULL
0A2A.IL,142.24138,NULL,NULL,NULL
WFAFF,25.629374,NULL,NULL,NULL
MXCT.L,NULL,NULL,NULL,NULL
SXYAY,37.45775,NULL,NULL,NULL
AXB.IL,27.868853,NULL,NULL,NULL
JUPL.XC,697.2727,NULL,NULL,NULL
PTAL.L,420.45456,NULL,NULL,NULL
KHNZD.XC,15.601351,NULL,NULL,NULL
PCG,19.377907,NULL,NULL,NULL
0ITV.L,49.31955,NULL,NULL,NULL
BFFAF,NULL,NULL,NULL,NULL
HES,28.82809,NULL,NULL,NULL
CRARF,6.65,NULL,NULL,NULL
XPSL.XC,2928.5715,NULL,NULL,NULL
XPS.L,2928.5715,NULL,NULL,NULL
SIGC.L,370.3125,NULL,NULL,NULL
HCMLY,11.189394,NULL,NULL,NULL
0L7L.L,NULL,NULL,NULL,NULL
0HWH.L,NULL,NULL,NULL,NULL
0KRX.L,8.370001,NULL,NULL,NULL
0KV7.IL,35.367737,NULL,NULL,NULL
BASFY,NULL,NULL,NULL,NULL
0L9Y.L,17.591581,NULL,NULL,NULL
0GRX.L,386.08722,NULL,NULL,NULL
MWY.L,2024.3243,NULL,NULL,NULL
CRARY,6.527272,NULL,NULL,NULL
MWYL.XC,2021.6216,NULL,NULL,NULL
JEGI.L,1071.1111,NULL,NULL,NULL
PCGH.L,3811.1108,NULL,NULL,NULL
0HAV.L,31.891436,NULL,NULL,NULL
GSFL.XC,574.61536,NULL,NULL,NULL
AXBL.XC,26.653542,NULL,NULL,NULL
NUE,8.592611,NULL,NULL,NULL
0KAK.L,8.490058,NULL,NULL,NULL
0JQZ.L,23.599152,NULL,NULL,NULL
ENGQF,NULL,NULL,NULL,NULL
BK,13.74,NULL,NULL,NULL
GSF.L,574.61536,NULL,NULL,NULL
HCMLF,11.007542,NULL,NULL,NULL
JUP.L,690.4545,NULL,NULL,NULL
DASH,NULL,NULL,NULL,NULL
XIACY,18.886364,NULL,NULL,NULL
0L95.IL,NULL,NULL,NULL,NULL
TEL,22.29,NULL,NULL,NULL
HWG.L,NULL,NULL,NULL,NULL
ABEV,13.868422,NULL,NULL,NULL
CHRY.L,NULL,NULL,NULL,NULL
0INB.IL,9.51082,NULL,NULL,NULL
OVCHY,8.0183325,NULL,NULL,NULL
HWGL.XC,NULL,NULL,NULL,NULL
KMB,23.445297,NULL,NULL,NULL
CHRYL.XC,NULL,NULL,NULL,NULL
0J50.L,58.766068,NULL,NULL,NULL
0LXB.L,28.108332,NULL,NULL,NULL
GDWNL.XC,2622.0098,NULL,NULL,NULL
WMB,14.824561,NULL,NULL,NULL
0HAI.IL,7.3607736,NULL,NULL,NULL
XIACF,18.666666,NULL,NULL,NULL
0R7O.IL,15.162162,NULL,NULL,NULL
SU,6.9084964,NULL,NULL,NULL
PINT.L,NULL,NULL,NULL,NULL
ENGIY,NULL,NULL,NULL,NULL
PCGHL.XC,3755.5554,NULL,NULL,NULL
PINTL.XC,NULL,NULL,NULL,NULL
STMEF,9.759014,NULL,NULL,NULL
SQ,NULL,NULL,NULL,NULL
GDWN.L,2478.469,NULL,NULL,NULL
AAS.L,1247.6191,NULL,NULL,NULL
MCQEF,17.093185,NULL,NULL,NULL
FMC1D.XC,7.353192,NULL,NULL,NULL
LLDTF,4.5000005,NULL,NULL,NULL
STM,9.739224,NULL,NULL,NULL
ALL,NULL,NULL,NULL,NULL
ATR.L,1527.7777,NULL,NULL,NULL
ADYYF,62.67677,NULL,NULL,NULL
BSQKZ,NULL,NULL,NULL,NULL
DIG.L,1522.2222,NULL,NULL,NULL
OKE,12.79136,NULL,NULL,NULL
PSA-PH,2.4424143,NULL,NULL,NULL
ATRL.XC,1524.074,NULL,NULL,NULL
DIGL.XC,1519.4443,NULL,NULL,NULL
AEP,17.665136,NULL,NULL,NULL
NICL.L,3212.121,NULL,NULL,NULL
0DVR.IL,13.331648,NULL,NULL,NULL
KHNGY,21.565495,NULL,NULL,NULL
FSTA.L,4000.0,NULL,NULL,NULL
FSTAL.XC,3788.8887,NULL,NULL,NULL
0QYD.L,23.963293,NULL,NULL,NULL
RSE.L,586.4286,NULL,NULL,NULL
MIDW.L,1857.143,NULL,NULL,NULL
0M09.L,17.561337,NULL,NULL,NULL
GGP.L,NULL,NULL,NULL,NULL
O,41.958332,NULL,NULL,NULL
SPOT,NULL,NULL,NULL,NULL
AFM.L,2900.0,NULL,NULL,NULL
CNC,16.650776,NULL,NULL,NULL
0MYY.IL,8.554878,NULL,NULL,NULL
EBOX.L,205.5336,NULL,NULL,NULL
0BFA.IL,NULL,NULL,NULL,NULL
CSNL.XC,NULL,NULL,NULL,NULL
TRP,NULL,NULL,NULL,NULL
0AH3.L,12.55257,NULL,NULL,NULL
DSDVF,20.997726,NULL,NULL,NULL
FAST,34.43317,NULL,NULL,NULL
NCC.L,NULL,NULL,NULL,NULL
NAIT.L,14200.0,NULL,NULL,NULL
IQV,36.54858,NULL,NULL,NULL
WOPEF,5.593834,NULL,NULL,NULL
NCCL.XC,NULL,NULL,NULL,NULL
0KFX.IL,30.203432,NULL,NULL,NULL
PDRDF,16.017746,NULL,NULL,NULL
SBRE.L,5246.6665,NULL,NULL,NULL
0A6V.IL,19.19903,NULL,NULL,NULL
0LP3.L,39.37571,NULL,NULL,NULL
SBREL.XC,5260.0,NULL,NULL,NULL
CSN.L,NULL,NULL,NULL,NULL
MPE.L,1138.4615,NULL,NULL,NULL
BGS.L,NULL,NULL,NULL,NULL
LYG,4.541667,NULL,NULL,NULL
BGSL.XC,NULL,NULL,NULL,NULL
IPEL.L,2464.2856,NULL,NULL,NULL
0J4X.L,24.222908,NULL,NULL,NULL
0JR2.L,37.64835,NULL,NULL,NULL
0IFX.L,50.00362,NULL,NULL,NULL
WCN,47.395638,NULL,NULL,NULL
URI,16.832752,NULL,NULL,NULL
AMP,18.666025,NULL,NULL,NULL
LHX,26.613401,NULL,NULL,NULL
KVUE,35.808773,NULL,NULL,NULL
ADYEY,62.47,NULL,NULL,NULL
DSDVY,20.689342,NULL,NULL,NULL
0YP5.IL,65.551796,NULL,NULL,NULL
MRAAF,23.432558,NULL,NULL,NULL
PRNDY,15.973959,NULL,NULL,NULL
POLN.L,1210.0,NULL,NULL,NULL
HLN,24.720587,NULL,NULL,NULL
MRAAY,23.930233,NULL,NULL,NULL
0LC6.L,38.994328,NULL,NULL,NULL
LNG,3.225129,NULL,NULL,NULL
CTSH,18.851221,NULL,NULL,NULL
PPERY,12.458646,NULL,NULL,NULL
ALC,86.63736,NULL,NULL,NULL
0QKY.IL,11.231305,NULL,NULL,NULL
A,31.541767,NULL,NULL,NULL
FERG,21.650795,NULL,NULL,NULL
0JDT.L,70.128204,NULL,NULL,NULL
0MQ2.IL,48.87446,NULL,NULL,NULL
PPERF,13.803333,NULL,NULL,NULL
LSC.L,1771.4286,NULL,NULL,NULL
HFD.L,1166.6666,NULL,NULL,NULL
HSY,20.323277,NULL,NULL,NULL
CMCXL.XC,3385.0,NULL,NULL,NULL
MFC,4.0961537,NULL,NULL,NULL
0QY4.L,19.826302,NULL,NULL,NULL
JCH.L,1434.7826,NULL,NULL,NULL
MTVW.L,1420.205,NULL,NULL,NULL
HFDL.XC,1164.0,NULL,NULL,NULL
PAY.L,1227.907,NULL,NULL,NULL
JCHL.XC,1462.2223,NULL,NULL,NULL
PAYL.XC,1225.5814,NULL,NULL,NULL
BMY.L,1803.8462,NULL,NULL,NULL
UNPRF,0.033910844,NULL,NULL,NULL
MRL.L,NULL,NULL,NULL,NULL
0Z4C.IL,37.846657,NULL,NULL,NULL
CMCX.L,3380.0,NULL,NULL,NULL
SYY,21.304224,NULL,NULL,NULL
0HEC.L,14.752874,NULL,NULL,NULL
KMI,15.715504,NULL,NULL,NULL
PLTR,251.42857,NULL,NULL,NULL
IHRL.XC,2175.0,NULL,NULL,NULL
MRNA,NULL,NULL,NULL,NULL
0LD0.IL,NULL,NULL,NULL,NULL
HYUD.IL,3.189655,NULL,NULL,NULL
CLI.L,NULL,NULL,NULL,NULL
DBOEF,20.707071,NULL,NULL,NULL
BMYL.XC,1773.077,NULL,NULL,NULL
DBOEY,20.772728,NULL,NULL,NULL
IBKR,31.956295,NULL,NULL,NULL
ABDP.L,11100.0,NULL,NULL,NULL
888L.XC,NULL,NULL,NULL,NULL
SHIL.XC,Infinity,NULL,NULL,NULL
D,14.991694,NULL,NULL,NULL
IHR.L,2170.0002,NULL,NULL,NULL
CLIL.XC,NULL,NULL,NULL,NULL
SHI.L,Infinity,NULL,NULL,NULL
HAFNIO.XC,3.906674,NULL,NULL,NULL
EXPGY,36.5625,NULL,NULL,NULL
0TIQ.L,83.759415,NULL,NULL,NULL
AME,29.452078,NULL,NULL,NULL
0R1X.L,16.818789,NULL,NULL,NULL
MPLX,10.764367,NULL,NULL,NULL
DOW,29.078804,NULL,NULL,NULL
GMBXF,10.711112,NULL,NULL,NULL
888.L,NULL,NULL,NULL,NULL
LIOL.XC,2120.3704,NULL,NULL,NULL
BCE,22.657515,NULL,NULL,NULL
SMCAY,29.907112,NULL,NULL,NULL
JCI,20.410595,NULL,NULL,NULL
SMECF,29.762089,NULL,NULL,NULL
SIKAZ.XC,37.892155,NULL,NULL,NULL
CAPMF,21.219845,NULL,NULL,NULL
EXPGF,36.160713,NULL,NULL,NULL
DGN.L,NULL,NULL,NULL,NULL
LIO.L,2105.5554,NULL,NULL,NULL
WHR.L,NULL,NULL,NULL,NULL
HLNCF,23.66,NULL,NULL,NULL
EA,37.93956,NULL,NULL,NULL
DRPRF,NULL,NULL,NULL,NULL
CEG,22.262955,NULL,NULL,NULL
HKXCF,23.46613,NULL,NULL,NULL
YUM,25.006641,NULL,NULL,NULL
0QMW.IL,17.97256,NULL,NULL,NULL
AUSCL.XC,NULL,NULL,NULL,NULL
IT,40.306797,NULL,NULL,NULL
SWEF.L,1328.5714,NULL,NULL,NULL
ADYENA.XC,63.555313,NULL,NULL,NULL
BIG.L,1758.3334,NULL,NULL,NULL
0HF7.L,36.486607,NULL,NULL,NULL
OAP3.L,1228.7501,NULL,NULL,NULL
PSA-PK,2.1265428,NULL,NULL,NULL
CGEMY,21.110579,NULL,NULL,NULL
0IC9.L,12.566248,NULL,NULL,NULL
FIS,NULL,NULL,NULL,NULL
0A0D.IL,104.323074,NULL,NULL,NULL
0I58.L,17.322584,NULL,NULL,NULL
HEFTL.XC,1000.0,NULL,NULL,NULL
0JS2.L,15.908619,NULL,NULL,NULL
AUSC.L,NULL,NULL,NULL,NULL
HKXCY,23.288618,NULL,NULL,NULL
ARES,54.19954,NULL,NULL,NULL
RIP.XC,16.267044,NULL,NULL,NULL
0KIX.L,13.303782,NULL,NULL,NULL
WTKWY,33.171806,NULL,NULL,NULL
0H3T.IL,21.11732,NULL,NULL,NULL
JEMIL.XC,NULL,NULL,NULL,NULL
OTIS,26.625378,NULL,NULL,NULL
BIIB,24.744278,NULL,NULL,NULL
JEMI.L,NULL,NULL,NULL,NULL
LVS,55.160923,NULL,NULL,NULL
WIXL.XC,1785.6251,NULL,NULL,NULL
WIX.L,1787.5,NULL,NULL,NULL
0KXA.L,55.350906,NULL,NULL,NULL
DRPRY,NULL,NULL,NULL,NULL
KNINZ.XC,21.52941,NULL,NULL,NULL
GIS,15.349148,NULL,NULL,NULL
HEFT.L,930.55554,NULL,NULL,NULL
0LUS.L,119.04954,NULL,NULL,NULL
GVDNY,35.835648,NULL,NULL,NULL
ANIIL.XC,NULL,NULL,NULL,NULL
WOLTF,32.39011,NULL,NULL,NULL
0HAT.IL,15.14232,NULL,NULL,NULL
EONGY,NULL,NULL,NULL,NULL
ENAKF,NULL,NULL,NULL,NULL
MERL.XC,1336.5385,NULL,NULL,NULL
0P6S.IL,22.435373,NULL,NULL,NULL
MER.L,1330.7693,NULL,NULL,NULL
ZS,NULL,NULL,NULL,NULL
UOVEY,7.5288286,NULL,NULL,NULL
BAYRY,NULL,NULL,NULL,NULL
VRSK,45.783302,NULL,NULL,NULL
ANII.L,NULL,NULL,NULL,NULL
0HAZ.IL,21.209423,NULL,NULL,NULL
PDYPY,NULL,NULL,NULL,NULL
BAIDF,16.613333,NULL,NULL,NULL
BAYZF,NULL,NULL,NULL,NULL
PDYPF,NULL,NULL,NULL,NULL
PCTN.L,NULL,NULL,NULL,NULL
0QFD.XC,NULL,NULL,NULL,NULL
BIDU,16.629383,NULL,NULL,NULL
ROK,25.475752,NULL,NULL,NULL
FASL.XC,883.63635,NULL,NULL,NULL
FAS.L,882.72723,NULL,NULL,NULL
0TCP.IL,5.8446455,NULL,NULL,NULL
0IC7.L,13.772173,NULL,NULL,NULL
0EDD.L,5.325252,NULL,NULL,NULL
0ND5.IL,14.074459,NULL,NULL,NULL
DB1D.XC,20.741756,NULL,NULL,NULL
ALL-PH,1.8908366,NULL,NULL,NULL
0RPO.IL,37.05189,NULL,NULL,NULL
FDP.L,NULL,NULL,NULL,NULL
SVNDY,22.482758,NULL,NULL,NULL
GPN,40.405487,NULL,NULL,NULL
FORT.L,882.2222,NULL,NULL,NULL
0K78.IL,7.674157,NULL,NULL,NULL
FORTL.XC,878.88885,NULL,NULL,NULL
ARZGY,7.360927,NULL,NULL,NULL
CODGF,11.541505,NULL,NULL,NULL
CODYY,11.689656,NULL,NULL,NULL
0SPT.L,NULL,NULL,NULL,NULL
AMBUBC.XC,181.32814,NULL,NULL,NULL
HFEL.L,NULL,NULL,NULL,NULL
P911D.XC,NULL,NULL,NULL,NULL
0GRK.IL,NULL,NULL,NULL,NULL
JD,10.239337,NULL,NULL,NULL
GEHC,22.100891,NULL,NULL,NULL
CSGP,84.257576,NULL,NULL,NULL
RNKL.XC,NULL,NULL,NULL,NULL
SVNDF,21.802856,NULL,NULL,NULL
0IJN.L,13.149831,NULL,NULL,NULL
0ABR.L,12.152556,NULL,NULL,NULL
HFELL.XC,NULL,NULL,NULL,NULL
TTD,223.25838,NULL,NULL,NULL
CHCJY,2.8643532,NULL,NULL,NULL
CHBJF,2.625,NULL,NULL,NULL
0KEI.L,31.441862,NULL,NULL,NULL
0MJF.IL,NULL,NULL,NULL,NULL
0MPP.IL,56.875,NULL,NULL,NULL
QSR,26.198275,NULL,NULL,NULL
0MGD.IL,7.6759634,NULL,NULL,NULL
TIG.L,12600.0,NULL,NULL,NULL
BAKKAO.XC,50.445633,NULL,NULL,NULL
0NUK.IL,43.688698,NULL,NULL,NULL
RNK.L,NULL,NULL,NULL,NULL
0NMU.IL,33.014355,NULL,NULL,NULL
PPG,26.607677,NULL,NULL,NULL
0L4R.L,3.9532108,NULL,NULL,NULL
VEEV,60.10632,NULL,NULL,NULL
0XPX.IL,NULL,NULL,NULL,NULL
NDAQ,26.002243,NULL,NULL,NULL
BDRFY,36.26543,NULL,NULL,NULL
PGPHF,26.112127,NULL,NULL,NULL
AAIF.L,NULL,NULL,NULL,NULL
CARDL.XC,639.3333,NULL,NULL,NULL
0NHS.L,6.557314,NULL,NULL,NULL
CMI,11.933231,NULL,NULL,NULL
CTPE.L,926.5306,NULL,NULL,NULL
KR,17.905643,NULL,NULL,NULL
SSREY,19.585615,NULL,NULL,NULL
EOAND.XC,NULL,NULL,NULL,NULL
SSTL.XC,766.85394,NULL,NULL,NULL
RYCEY,15.54,NULL,NULL,NULL
RYCEF,15.6,NULL,NULL,NULL
CARD.L,636.0,NULL,NULL,NULL
HENOY,22.170454,NULL,NULL,NULL
CTUK.L,NULL,NULL,NULL,NULL
0Q57.IL,9.06338,NULL,NULL,NULL
CAPP.XC,20.416666,NULL,NULL,NULL
RBSPF,4.370968,NULL,NULL,NULL
SSREF,19.311644,NULL,NULL,NULL
BBD,12.916667,NULL,NULL,NULL
0KF5.L,NULL,NULL,NULL,NULL
CPI.L,NULL,NULL,NULL,NULL
0IBC.L,5.8841877,NULL,NULL,NULL
0FS8.L,NULL,NULL,NULL,NULL
CPIL.XC,NULL,NULL,NULL,NULL
0A2Q.IL,19.171877,NULL,NULL,NULL
TAM.L,2404.5454,NULL,NULL,NULL
AAIFL.XC,NULL,NULL,NULL,NULL
0R7Y.IL,NULL,NULL,NULL,NULL
ORAN,18.538635,NULL,NULL,NULL
XEL,18.662973,NULL,NULL,NULL
ADDDF,NULL,NULL,NULL,NULL
HYMTF,2.5352113,NULL,NULL,NULL
RCL,38.624542,NULL,NULL,NULL
0QPS.IL,36.044895,NULL,NULL,NULL
ALL-PB,2.1384065,NULL,NULL,NULL
EXR,27.978302,NULL,NULL,NULL
0Y4Q.L,8.685302,NULL,NULL,NULL
BGEUL.XC,NULL,NULL,NULL,NULL
ON,15.089718,NULL,NULL,NULL
BGEU.L,NULL,NULL,NULL,NULL
LZAGF,24.740149,NULL,NULL,NULL
GFS,22.919292,NULL,NULL,NULL
HYUDL.XC,2.4923453,NULL,NULL,NULL
JDCMF,9.917684,NULL,NULL,NULL
CREI.L,NULL,NULL,NULL,NULL
IR,43.111412,NULL,NULL,NULL
0RR8.L,89.195404,NULL,NULL,NULL
SST.L,740.22345,NULL,NULL,NULL
CREIL.XC,NULL,NULL,NULL,NULL
FRP.L,2100.0,NULL,NULL,NULL
DD,37.758884,NULL,NULL,NULL
0JFI.L,33.06529,NULL,NULL,NULL
CAIXY,7.0975,NULL,NULL,NULL
BAYND.XC,NULL,NULL,NULL,NULL
0L1P.L,3.8371365,NULL,NULL,NULL
AMADF,32.442875,NULL,NULL,NULL
